episode,return
1,421.5963207233792
2,425.68762018878044
3,422.29361453159584
4,424.3217057541517
5,425.9833745034147
6,422.3840309961522
7,424.7454308560383
8,422.5735785711935
9,422.34772461596253
10,424.8446494118235
11,421.2681900351829
12,425.1153416623555
13,424.18308684895965
14,424.0542689084044
15,423.77243839074686
16,421.3607625351523
17,425.3673666401486
18,420.4561683717199
19,425.0947379564282
20,420.23969811789954
21,425.9356593448522
22,423.8297430079688
23,421.92550559246484
24,424.9401514553414
25,426.15658790245357
26,424.4462276669916
27,424.82063584622006
28,423.08815265524447
29,423.9853410476917
30,423.3738211698435
31,426.8720944258553
32,425.4520757910149
33,424.0123188439496
34,422.5227268549713
35,424.9922914295515
36,424.33087950727935
37,425.77533051819216
38,423.5634319176083
39,423.02630885670385
40,424.75013063585857
41,423.1167735760248
42,425.9567395506127
43,422.7306614596632
44,424.62541822956115
45,424.5935856050525
46,422.0506966533576
47,425.64894826249906
48,425.03115814561215
49,428.15047541774527
50,421.40552960179053
51,427.04886129946755
52,421.70347121799534
53,424.5090521822575
54,423.57476705401376
55,424.84177852617734
56,420.2747363931198
57,424.93827752886307
58,424.11861099367354
59,427.1226995568304
60,422.73159337209574
61,425.80828589500896
62,425.30111508149105
63,423.55948478767084
64,422.84746596945917
65,426.5298815058721
66,425.92697352969225
67,426.73318586949875
68,423.1249604443623
69,425.17852474020754
70,426.0215515342318
71,425.7143206278887
72,423.863553569851
73,425.98747447910114
74,424.67456440552826
75,423.4833151491986
76,425.91510943479364
77,420.7905167738749
78,425.0547302628057
79,426.6961655873845
80,426.6830991976418
81,426.2181200441907
82,425.8862766243476
83,422.70221202059935
84,422.7645728704155
85,427.06178344187333
86,425.347463653856
87,423.15901992217346
88,425.1884535927106
89,425.03553251573663
90,427.41567278869934
91,423.21794272431265
92,426.2810274846207
93,425.3288677045351
94,423.0102172854099
95,426.4409174225425
96,423.2647169403223
97,428.13387766992923
98,425.81518684324317
99,429.587037745231
100,425.96727850411315
101,423.8121640998638
102,424.9929354148918
103,425.18007261408536
104,424.92083578967674
105,423.6175985991515
106,422.20977867378815
107,426.74743583678855
108,426.39068279207345
109,423.11119115406836
110,423.59127579894255
111,424.8823361631182
112,422.5588789233826
113,427.9811716600748
114,425.4354279076091
115,424.45352613553325
116,423.02881181586014
117,423.46732012933217
118,424.88380058294894
119,423.20220486871654
120,422.62461463739066
121,423.37179511898023
122,422.02310518607027
123,426.4896771644976
124,423.8858446332407
125,425.23373104166524
126,421.0197245869905
127,423.3272486384851
128,424.17932311681244
129,423.6334820524591
130,421.3708277832284
131,423.82426736183885
132,424.0806018495215
133,425.7745221063548
134,423.92285451087764
135,422.39126275862884
136,422.2561146889054
137,426.61134401984566
138,426.85103227449906
139,424.7171690804523
140,424.72276786045495
141,426.4442476303926
142,423.38935850799487
143,423.2806035823161
144,423.86839791991883
145,424.51179290005325
146,425.0299491654871
147,421.7702920126552
148,424.30064676328857
149,424.53897218906445
150,427.37679405359074
151,425.1389711689633
152,423.0518692831053
153,422.89249977664826
154,424.12616166875114
155,428.72861724227266
156,424.46383232940696
157,421.27128911112413
158,423.4473629320058
159,422.85568964852393
160,425.5130447318368
161,424.42208331617906
162,424.1499420406087
163,426.11519880056574
164,423.8021499028998
165,423.6766445416134
166,425.4521259627645
167,423.07022008936804
168,422.59285121663095
169,421.42539134735455
170,422.82512110685457
171,425.1290226276526
172,420.859131809314
173,424.4690221586919
174,428.4057193003183
175,426.4221051361685
176,427.97103299493324
177,423.0798050049725
178,424.5248982561053
179,424.9684097139524
180,426.62505888909277
181,426.2451413135017
182,422.38957596450257
183,422.8401257336852
184,426.3100813939142
185,422.3665239967782
186,419.7367882161551
187,424.09537393875655
188,425.83815112060654
189,424.9386280001909
190,426.5479467411982
191,425.7985651369146
192,425.46091093666524
193,423.79309729953997
194,426.0193700455719
195,420.38372854697343
196,426.1128500184938
197,423.42827779938375
198,422.2427719838755
199,427.2027127476283
200,423.15936439631275
201,426.2816121741646
202,422.7804647061072
203,425.5470640861596
204,424.39320275366515
205,423.20740933026025
206,425.76008472326436
207,428.59826632093456
208,421.94281783324396
209,427.0712759087412
210,423.43076548492354
211,424.00953923984616
212,424.158234272375
213,424.34635781196835
214,422.3010213039536
215,422.9432723132778
216,424.33732930379654
217,425.432982405547
218,423.10174247112286
219,423.40471326960756
220,422.40625773455344
221,424.44400247281385
222,425.8274145287163
223,425.6594588838408
224,427.3334808844164
225,423.1284665897192
226,423.63011107828964
227,424.53346218904903
228,426.43026351906167
229,422.96128811503945
230,423.1896547280309
231,423.1888038609566
232,423.69306847759907
233,422.5530234082946
234,426.44681252573656
235,425.2816795310036
236,422.8594837994515
237,428.36516303373526
238,423.39776661063917
239,423.1557149322274
240,424.5256774426349
241,422.20798857690113
242,424.30787054705934
243,426.9497336211805
244,426.5566098641013
245,418.2467188787522
246,424.2483504855579
247,422.6022337548245
248,426.2668958962537
249,425.6784328639279
250,423.7275195332877
251,424.46394934090864
252,421.81732955594487
253,426.1677260305707
254,423.5149059897757
255,425.7871102438311
256,424.06562039060555
257,426.7336682435061
258,425.3235837116931
259,424.63438144810584
260,425.52077725827917
261,423.2752933059933
262,423.6628289245689
263,421.8105666328636
264,424.0688673896261
265,423.57577205545056
266,423.53860627441816
267,424.4781921297606
268,424.3607378378605
269,423.9423370784282
270,425.3366008623193
271,427.4203595898034
272,424.116360193199
273,423.8254133904891
274,426.77922391302695
275,421.6504313668844
276,424.5982921106055
277,422.45412639495623
278,424.1055818990909
279,422.6365297858495
280,422.15472129374314
281,425.5237758997718
282,424.44944201118903
283,424.02590426852714
284,425.98390994353355
285,426.234550503174
286,425.089699533493
287,426.5956193763218
288,424.9605629181569
289,424.00439907107534
290,426.273578416962
291,426.112943287417
292,423.72090824686495
293,422.95974924607634
294,424.15120101142895
295,424.7045475303854
296,424.0320809994023
297,426.4883817448184
298,426.29019645340844
299,425.8225989956069
300,422.33386909161345
301,424.73325510694474
302,425.1480679838511
303,424.59296752113937
304,424.9169785324456
305,424.7741264498945
306,425.23088621193665
307,422.0742821311004
308,426.71796946806353
309,424.555600698857
310,425.23607355049603
311,426.60301234804876
312,424.6123404944183
313,424.3184358259464
314,421.5408838387507
315,426.1676609023307
316,421.69769504820124
317,426.1499878147548
318,424.46860300107403
319,426.5561739027418
320,424.54054548967304
321,424.8477285017134
322,424.3887626889184
323,424.61368877602945
324,426.392021829555
325,423.9616813404333
326,426.3101996704576
327,420.9717921075653
328,422.821152520579
329,425.75373830330886
330,429.23795392813804
331,427.18096811923033
332,425.36935104160654
333,425.9214508161499
334,424.07141535797496
335,423.9122062314706
336,425.60468230572496
337,423.7528089047263
338,422.75641238205276
339,423.25625137492045
340,426.56353915108235
341,423.74140247756156
342,421.1461919694641
343,422.85740690166875
344,423.5676566879433
345,425.21326338412035
346,426.13526198712213
347,425.60015694324585
348,425.3201271676768
349,423.0434609269064
350,422.828277985524
351,424.1155000554721
352,422.8304141003638
353,423.45237309756635
354,422.30813493165954
355,423.0138203299973
356,422.95617723032274
357,427.2051268930586
358,426.3380931225329
359,424.41903648070377
360,426.5479195314955
361,424.55297945539394
362,427.3341446109549
363,424.7033744452185
364,425.53212656021174
365,426.424563671815
366,423.27211433991704
367,425.27414751212405
368,425.1630597422874
369,421.7222675200959
370,424.77319560653666
371,422.72054895545114
372,424.15260395585096
373,425.06378965485874
374,425.2580911997884
375,425.64997451918714
376,423.4933378005982
377,426.1165561495792
378,424.30480319557114
379,420.28893532209054
380,425.0421877765748
381,423.6469097502258
382,423.53077849479143
383,422.29223583942905
384,424.02005971183684
385,422.2132908915888
386,424.9473604364285
387,425.09192992071127
388,424.68153619318775
389,422.18699549637745
390,423.80840260042294
391,422.61823563719656
392,426.19606085154544
393,422.8113841194887
394,426.05874915564505
395,424.57093019215165
396,426.3100410443209
397,424.1524807355894
398,424.2669505014272
399,421.8654067183911
400,424.71503612279946
401,423.4734075573515
402,423.3957681640818
403,426.13236709185173
404,426.105155084831
405,421.2418391249306
406,423.4697962020034
407,425.614626796346
408,423.22571229336495
409,424.00327588519013
410,420.43621155185247
411,419.9708628891168
412,425.67681402814014
413,423.8825379619852
414,424.94368275307727
415,427.0532534174654
416,424.1149391781907
417,428.4538088742779
418,424.37894127342975
419,421.90518571849475
420,422.0929203292973
421,424.20490537368283
422,425.6480092355027
423,423.2564713104018
424,425.0098771358267
425,423.67782775684327
426,424.6515376202261
427,425.1125743765955
428,426.9390907918179
429,423.3810272978419
430,426.1385862598252
431,426.5332936612773
432,424.11523657801075
433,419.6819025882544
434,424.046006356754
435,421.2763643660549
436,424.6444171297581
437,425.05466423757787
438,424.01001032901047
439,424.22040705411496
440,424.4201932250211
441,422.903940151137
442,424.7776536317664
443,422.75989720007635
444,424.966061943794
445,424.52462715086165
446,423.47839160740216
447,423.4514643107706
448,424.27220785754025
449,425.2946065723744
450,419.9568764461794
451,425.0190213226199
452,425.35651395241393
453,421.27775775266423
454,424.0265325808924
455,425.2547356902078
456,423.6074378174591
457,424.82334503358385
458,425.6794706003568
459,425.00473629387045
460,423.3262300858771
461,425.4415361050052
462,424.19916379352986
463,423.29575571321163
464,425.2112453394348
465,424.7425879634717
466,424.93698324771253
467,423.8466698115585
468,424.64551147829536
469,419.526176227128
470,421.61764347993255
471,425.39995147186363
472,423.1044952632974
473,421.2337387832731
474,424.49436821518543
475,424.9249010729826
476,423.46727748222133
477,425.67410270313326
478,422.9199811623106
479,424.61277606622684
480,424.9540418308093
481,425.3063055360029
482,425.787569451031
483,425.1604580035518
484,423.8822987951315
485,424.55131632237294
486,421.87364633887125
487,422.77436245010045
488,423.2212167540856
489,424.9576063350863
490,423.1009028619321
491,424.8215433689137
492,424.1831510547241
493,424.02556880537793
494,425.0138445034833
495,424.8746615937008
496,423.69718676623097
497,425.16248172861674
498,422.48142238111114
499,426.71451610592794
500,423.0426692407759
