episode,return
1,-13.329926609855676
2,-70.13377047000975
3,-179.58141743429857
4,-170.2556690959977
5,-65.37022509865447
6,-182.00802840064213
7,-85.18429294736555
8,-173.62345875810917
9,-177.73740137969418
10,-28.85236229267166
11,-187.9616353645551
12,-14.997959566480134
13,-165.20952738145203
14,-177.105937653143
15,-177.69602304697426
16,-163.81460831538624
17,-99.58112414180025
18,-173.908657874339
19,-177.73121763338546
20,-41.41010517366969
21,-110.16019994953675
22,-179.72292713152552
23,-166.99896450534288
24,-174.35262330017468
25,-103.30184167301454
26,-107.24720132405292
27,-176.08518114859848
28,-166.28259676078213
29,-133.69874453984534
30,-167.94047014828666
31,-17.41510176794185
32,-166.17151857434865
33,-165.0429224757309
34,-162.06821230828115
35,-169.94311480132433
36,-65.10836352307574
37,39.62218147960431
38,-178.85391088028047
39,-88.27341780187729
40,-162.56533381609225
41,-184.7391293784592
42,-115.42500881966683
43,-97.60300440360294
44,-121.0389308456306
45,-168.25510774522115
46,-182.75490952455579
47,-182.57881437539575
48,-101.5774392802735
49,-53.26100918013226
50,-185.51573890385092
51,-182.2249087726117
52,-9.458089829045775
53,-171.41090103232247
54,-165.66361558455833
55,-113.18046686176771
56,-85.73608211532154
57,-28.221187247479577
58,-174.5941473761189
59,-169.53298535714347
60,-72.28664909394108
61,-64.41450091048192
62,-167.64606794081783
63,-13.546711040758694
64,-14.006085647602937
65,-183.1979613467179
66,-81.78128294724064
67,-12.497957931114811
68,-59.45509853744654
69,-18.340383499056742
70,-12.467062370369987
71,-78.62153045529892
72,-70.78503547213013
73,-5.67968499647138
74,-12.303065048618365
75,-62.892612537732354
76,-21.86743310871582
77,-68.48409990195847
78,-74.46601887156122
79,-71.11423083019565
80,-65.88691481409309
81,-63.75844702122495
82,-19.351164934331432
83,-65.35971079140643
84,-7.704033789228987
85,-13.502172258652266
86,-66.34139747440128
87,-20.43182649347997
88,-13.101236890041129
89,-67.33965001622596
90,-66.3982726740543
91,-66.68624818577399
92,-9.764863638749183
93,-64.77685880575099
94,-64.74499438361048
95,-21.817318524604925
96,-70.03987974853919
97,-14.936611698437495
