episode,return
1,-71.52645848310848
2,-79.65746241963924
3,-78.805526296578
4,-83.12893122315313
5,-6.5888450167803185
6,-115.15599507376501
7,-79.91563163257459
8,-169.380323141217
9,-79.52119494991666
10,-14.299254291765195
11,-164.45161876435054
12,-72.64992199927612
13,-179.826033402961
14,-174.5446684816995
15,-182.25410527501404
16,-108.76232951176846
17,-178.33003209622655
18,-164.49218000609307
19,-169.82506376763058
20,-187.18112193919325
21,-75.75110345963554
22,-72.67760670168559
23,-172.9417808380153
24,-169.48685477517475
25,-188.5443484460824
26,-82.68344817352468
27,-85.05244535476014
28,-9.06618855518714
29,-176.39758990537672
30,-172.5203936728854
31,-84.50827463152483
32,-12.178341523807319
33,-77.73568178684475
34,-68.7124486404647
35,-164.0723129188526
36,-74.47821512211135
37,-175.7179623018313
38,-72.64267557627196
39,-185.3086894600825
40,-83.73154570173793
41,-122.61920393011643
42,-69.46642483405788
43,-184.324848604642
44,-73.30931360354828
45,-168.68597712782903
46,-24.07659713944692
47,-69.0433187442136
48,-14.667965968238086
49,-72.74582763063417
50,-19.248880308095895
51,-22.428053588554693
52,-12.82897653537416
53,-65.98349199031811
54,-70.99381692250428
55,-184.9429855239264
56,-27.519167113677863
57,44.991343973793505
58,-18.05112056920143
59,-28.0216956164094
60,-29.482606881800084
61,-67.4556894655106
62,54.32855523642296
63,-70.75899301356446
64,-17.730608058169587
65,-175.8624367949637
66,-183.70298969197833
67,-63.546113855605874
68,-19.198023161892927
69,-73.07870217081344
70,-65.68272446497929
71,-72.61612717908035
72,-66.37847862634763
73,-74.66745870438498
74,-16.27847812258087
75,-21.28183645539034
76,-69.70810014114792
77,-9.563541158483645
78,-18.036345338618435
79,-12.221331183370843
80,-13.027949662297445
81,-67.11071791298372
82,-66.08898678842755
83,-72.24235124231588
84,-73.18859792119527
85,-20.2693527433208
86,-19.315298262610934
87,-75.70773757584524
88,-24.71523685608274
89,-73.69063221904291
90,-13.353820198023385
91,-79.20620576495368
92,-18.527898612302625
93,-65.82584437062245
94,-71.50292390365908
95,-60.31445251345066
96,-60.34861205719255
97,-11.588170980655583
98,-70.49432223358588
99,-61.23088824050542
100,-70.60152686390981
101,-20.523157055803612
102,-16.635807683613443
103,-11.585216300711949
104,-14.810834481157123
105,-9.46111820563899
106,-63.208662627824026
107,-16.83513394801939
108,-13.043846975359195
109,-68.60751418102936
110,-74.55699255394953
111,-9.073886864008344
112,-20.59672289469972
113,-68.44324378598678
114,-19.27182788173039
115,-17.685503444288372
116,-78.57655655042566
117,-69.73393806596947
118,-70.71246153434068
119,-66.83174784774268
120,-66.58673935872338
121,-70.9570687687981
122,-14.634994481733983
123,-75.76207135226782
124,-73.2594799557649
125,-12.891066802327401
126,-13.389705999295686
127,-64.98510318064709
128,-65.87950234684462
129,-18.64191855262794
130,-69.1660567309158
131,-16.948906772624568
132,-70.04587718840762
133,-60.485461434749304
134,-68.54309056053175
135,-6.6893040189264354
136,-70.04720821274148
137,-14.507653267986981
138,-60.52118086482347
139,-66.09772985550055
140,-74.00055590751226
141,-14.430757462696747
142,-14.490285415989597
143,-59.946626867717654
144,-21.97547462980028
145,-11.366895619935363
146,-16.139724745550694
147,-9.052309352262583
148,-68.31385658900285
149,-11.92334702646398
150,-60.45033636904465
151,-73.90788601836893
152,-19.37943511619332
153,-69.15794257329662
154,-59.4162673121072
155,-64.71746326130418
156,-14.335369116917164
157,-69.2550988566359
158,-15.633998172401114
159,-58.4995924715405
160,-72.84433154942153
161,-9.883792706090269
162,-19.709350163701632
163,-59.805161041865304
164,-65.25578062969812
165,-69.25095092785303
166,-23.855524997860037
167,-13.919779041687377
168,-64.46103309174403
169,-13.518557178101787
170,-8.931345422736712
171,-137.15725528561842
172,-31.26002455202639
173,-11.156061831789899
174,-84.04280964953946
175,-12.370905152035803
176,-176.4878741521818
177,-22.428434010819494
178,-39.89046058530893
179,-169.8347504042375
180,-169.66873290698302
181,-13.38227300074805
