episode,return
1,-142.0
2,-106.0
3,-108.0
4,-145.0
5,-108.0
6,-108.0
7,-150.0
8,-160.0
9,-163.0
10,-108.0
11,-106.0
12,-111.0
13,-148.0
14,-137.0
15,-144.0
16,-141.0
17,-108.0
18,-150.0
19,-104.0
20,-106.0
21,-160.0
22,-109.0
23,-110.0
24,-106.0
25,-105.0
26,-106.0
27,-140.0
28,-150.0
29,-108.0
30,-148.0
31,-150.0
32,-152.0
33,-139.0
34,-150.0
35,-109.0
36,-137.0
37,-145.0
38,-137.0
39,-105.0
40,-106.0
41,-137.0
42,-145.0
43,-146.0
44,-109.0
45,-109.0
46,-148.0
47,-105.0
48,-108.0
49,-144.0
50,-150.0
51,-138.0
52,-174.0
53,-111.0
54,-121.0
55,-183.0
56,-181.0
57,-125.0
58,-200.0
59,-134.0
60,-200.0
61,-121.0
62,-162.0
63,-91.0
64,-157.0
65,-90.0
66,-153.0
67,-90.0
68,-92.0
69,-159.0
70,-90.0
71,-181.0
72,-157.0
73,-114.0
74,-126.0
75,-128.0
76,-129.0
77,-92.0
78,-146.0
79,-157.0
80,-84.0
81,-117.0
82,-160.0
83,-154.0
84,-155.0
85,-111.0
86,-160.0
87,-113.0
88,-113.0
89,-113.0
90,-159.0
91,-110.0
92,-110.0
93,-114.0
94,-153.0
95,-141.0
96,-146.0
97,-88.0
98,-112.0
99,-150.0
100,-162.0
101,-135.0
102,-146.0
103,-145.0
104,-85.0
105,-111.0
106,-143.0
107,-146.0
108,-110.0
109,-110.0
110,-152.0
111,-84.0
112,-155.0
113,-145.0
114,-140.0
115,-151.0
116,-111.0
117,-148.0
118,-132.0
119,-149.0
120,-84.0
121,-113.0
122,-154.0
123,-84.0
124,-145.0
125,-155.0
126,-158.0
127,-149.0
128,-159.0
129,-145.0
130,-148.0
131,-149.0
132,-134.0
133,-147.0
134,-146.0
135,-85.0
136,-147.0
137,-150.0
138,-152.0
139,-154.0
140,-150.0
141,-147.0
142,-141.0
143,-145.0
144,-138.0
145,-154.0
146,-150.0
147,-142.0
148,-140.0
149,-140.0
150,-146.0
151,-136.0
152,-144.0
153,-159.0
154,-144.0
155,-142.0
156,-139.0
157,-164.0
158,-148.0
159,-150.0
160,-134.0
161,-141.0
162,-147.0
163,-141.0
164,-146.0
165,-147.0
166,-152.0
167,-162.0
168,-151.0
169,-145.0
170,-156.0
171,-142.0
172,-167.0
173,-141.0
174,-137.0
175,-151.0
176,-149.0
177,-148.0
178,-151.0
179,-145.0
180,-151.0
181,-158.0
182,-152.0
183,-185.0
184,-164.0
185,-146.0
186,-135.0
187,-152.0
188,-134.0
189,-155.0
190,-148.0
191,-140.0
192,-132.0
193,-132.0
194,-146.0
195,-143.0
196,-140.0
197,-164.0
198,-162.0
199,-145.0
200,-164.0
201,-141.0
202,-131.0
203,-163.0
204,-160.0
205,-143.0
206,-141.0
207,-138.0
208,-173.0
209,-146.0
210,-136.0
211,-144.0
212,-130.0
213,-156.0
214,-145.0
215,-142.0
216,-145.0
217,-146.0
218,-160.0
219,-142.0
220,-138.0
221,-158.0
222,-136.0
223,-136.0
224,-142.0
225,-135.0
226,-166.0
227,-136.0
228,-160.0
229,-140.0
230,-138.0
231,-133.0
232,-135.0
233,-171.0
234,-134.0
235,-164.0
236,-133.0
237,-140.0
238,-132.0
239,-136.0
240,-140.0
241,-145.0
242,-173.0
243,-138.0
244,-134.0
245,-135.0
246,-147.0
247,-140.0
248,-136.0
249,-133.0
250,-140.0
251,-140.0
252,-187.0
253,-143.0
254,-143.0
255,-140.0
256,-135.0
257,-109.0
258,-133.0
259,-179.0
260,-152.0
261,-132.0
262,-159.0
263,-142.0
264,-131.0
265,-140.0
266,-134.0
267,-143.0
268,-145.0
269,-133.0
270,-176.0
271,-133.0
272,-138.0
273,-135.0
274,-137.0
275,-134.0
276,-143.0
277,-138.0
278,-141.0
279,-134.0
280,-137.0
281,-136.0
282,-136.0
283,-139.0
284,-136.0
285,-164.0
286,-140.0
287,-169.0
288,-147.0
289,-134.0
290,-135.0
291,-137.0
292,-135.0
293,-133.0
294,-141.0
295,-136.0
296,-134.0
297,-150.0
298,-143.0
299,-135.0
300,-136.0
301,-143.0
302,-133.0
303,-144.0
304,-137.0
305,-141.0
306,-136.0
307,-142.0
308,-147.0
309,-136.0
310,-136.0
311,-144.0
312,-133.0
313,-137.0
314,-136.0
315,-138.0
316,-143.0
317,-93.0
318,-181.0
319,-144.0
320,-133.0
321,-145.0
322,-132.0
323,-141.0
324,-144.0
325,-134.0
326,-143.0
327,-91.0
328,-133.0
329,-177.0
330,-140.0
331,-134.0
332,-88.0
333,-181.0
334,-141.0
335,-136.0
336,-143.0
337,-158.0
338,-157.0
339,-166.0
340,-136.0
341,-133.0
342,-148.0
343,-134.0
344,-139.0
345,-153.0
346,-139.0
347,-135.0
348,-136.0
349,-135.0
350,-137.0
351,-149.0
352,-133.0
353,-136.0
354,-136.0
355,-154.0
356,-135.0
357,-133.0
358,-133.0
359,-143.0
360,-151.0
361,-139.0
362,-140.0
363,-138.0
364,-140.0
365,-136.0
366,-135.0
367,-134.0
368,-134.0
369,-135.0
370,-133.0
371,-161.0
372,-137.0
373,-147.0
374,-129.0
375,-136.0
376,-142.0
377,-136.0
378,-141.0
379,-135.0
380,-144.0
381,-139.0
382,-133.0
383,-137.0
384,-138.0
385,-142.0
386,-135.0
387,-129.0
388,-135.0
389,-147.0
390,-147.0
391,-137.0
392,-137.0
393,-141.0
394,-133.0
395,-135.0
396,-147.0
397,-129.0
398,-137.0
399,-135.0
400,-139.0
401,-178.0
402,-137.0
403,-135.0
404,-150.0
405,-132.0
406,-143.0
407,-200.0
408,-137.0
409,-159.0
410,-135.0
411,-138.0
412,-186.0
413,-139.0
414,-136.0
415,-145.0
416,-136.0
417,-137.0
418,-138.0
419,-140.0
420,-144.0
421,-139.0
422,-137.0
423,-148.0
424,-89.0
425,-135.0
426,-134.0
427,-112.0
428,-133.0
429,-143.0
430,-200.0
431,-143.0
432,-144.0
433,-135.0
434,-183.0
435,-135.0
436,-136.0
437,-135.0
438,-137.0
439,-134.0
440,-127.0
441,-159.0
442,-183.0
443,-138.0
444,-135.0
445,-135.0
446,-136.0
447,-137.0
448,-136.0
449,-138.0
450,-135.0
451,-138.0
452,-137.0
453,-137.0
454,-183.0
455,-136.0
456,-142.0
457,-134.0
458,-134.0
459,-134.0
460,-149.0
461,-136.0
462,-137.0
463,-129.0
464,-137.0
465,-147.0
466,-140.0
467,-89.0
468,-145.0
469,-132.0
470,-141.0
471,-135.0
472,-137.0
473,-137.0
474,-88.0
475,-150.0
476,-138.0
477,-137.0
478,-138.0
479,-136.0
480,-137.0
481,-87.0
482,-135.0
483,-140.0
484,-134.0
485,-135.0
486,-134.0
487,-137.0
488,-164.0
489,-134.0
490,-134.0
491,-136.0
492,-153.0
493,-196.0
494,-174.0
495,-135.0
496,-145.0
497,-134.0
498,-136.0
499,-134.0
500,-135.0
