episode,return
1,-90.86732522441565
2,-169.52581511924865
3,-27.84974834470544
4,-174.23396811496545
5,-174.59621428236431
6,-45.805485588337234
7,-75.20468846087849
8,-131.46466185198187
9,-106.79290176311679
10,-162.57483104658635
11,-179.5475548970086
12,-158.70793888460494
13,-168.08763475194468
14,-176.44138924089083
15,-156.55133903337043
16,-156.823490788195
17,-93.47463143866688
18,-176.0107803397015
19,-161.73060985187252
20,-156.5496592362343
21,-99.33773160089973
22,-157.1379579077293
23,-176.46433581386373
24,-167.7458888396307
25,-134.496458233506
26,-138.04070548644583
27,-168.09353835039477
28,-100.79288463481376
29,-115.1167586109913
30,-123.99760611157562
31,-96.94865996235725
32,-160.56404952006397
33,-177.90622505520537
34,-171.58983983722914
35,-155.93821145579082
36,-168.53688831808805
37,-47.594749405997035
38,-174.8942426538856
39,-184.31874455091565
40,-179.536282077227
41,-135.23520556251745
42,-118.00947599646642
43,-14.125834960094394
44,-159.14954596815005
45,-165.67232612509522
46,-175.42021996564057
47,-160.4535883715292
48,-186.28771760591871
49,-162.55282235741504
50,-162.13201965966923
51,-131.36734507950626
52,-163.95668600112953
53,-181.80569499631972
54,-179.80047369472334
55,-161.32028608388822
56,-158.02890875091026
57,-172.10397200236915
58,-162.1417137306712
59,-170.15614175354372
60,-113.10934333842658
61,-108.94266157807226
62,-176.64703639302311
63,-169.94812226093194
64,-17.78885137609432
65,-135.64543340015516
66,-163.2149579128361
67,-162.15343602634834
68,27.478742596697003
69,-21.696529585058016
70,-82.73993155373627
71,-27.19694489012631
72,-21.91085827273715
73,-76.85291289061654
74,-29.16060944317277
75,-28.353633523950187
76,-26.352803369558828
77,-29.11857450308126
78,-83.97743612434093
79,-85.15910817632229
80,-186.4797866457588
81,-34.21536434615324
82,-21.539505137522845
83,-25.803423236719926
84,-21.547067537043183
85,-18.082086298622052
86,-81.90229653606544
87,-78.42330993707405
88,-73.01168177384008
89,-76.52420897910841
90,-73.83355563820353
91,-73.51141453068324
92,-84.55605174204209
93,-75.2866154880773
94,-80.13764798441692
95,-64.06017641077796
96,-72.16179678973455
97,-73.87787650052036
98,-76.84550767257402
99,-75.48579727958347
100,-79.2549795864418
101,-73.6835046588227
102,-77.45031179237785
103,-76.35490595681782
104,-77.42946214208719
105,-71.62677127032646
106,-77.94066963972556
107,-83.90975788921838
108,-77.62390833586947
109,-73.53529123680676
110,-72.79990389157213
111,-76.69929359949623
112,-75.84271288300548
113,-73.47795930590141
114,-24.811931434159128
115,-19.53044775664381
116,-23.518734208487352
117,-17.213381121481568
118,-72.52527849034291
119,-72.38105292250506
120,-74.67107265348062
121,-22.487323110404468
122,-75.93374146955637
123,-76.72983709256746
124,-76.19298047117803
125,-78.2413311292964
126,-72.50468895012764
127,-26.41447743109496
128,-22.8889433459785
129,-77.53067863586213
130,-74.206043207183
131,-72.0620582133776
132,-79.2515030951214
133,-74.2951191346631
134,-73.14428272320738
135,-80.20126339384626
136,-77.87168325558422
137,-76.00970709825846
138,-76.0050951672572
139,-75.50806604357983
140,-71.9791033384886
141,-76.5177972645126
142,-18.711519751576816
143,-77.08358572515644
144,-77.05280354867574
145,-29.488908418302408
146,-30.012219741486305
147,-72.68137004234278
148,-28.588467398513945
149,-28.964153752491903
150,-66.50696414362683
151,-36.08254872761658
152,-69.90211412623464
153,-26.86114402042553
154,-23.08434018388034
155,-80.85229182373871
156,-29.28793658540501
157,-24.591620680225645
158,-32.14104653272566
159,-32.524988770233335
160,-80.19263375772961
161,-75.33902095808028
162,-88.06433728513846
163,-75.95097434959747
164,-82.62496161506364
165,-82.89680605592535
166,-79.09302466309171
167,-75.64289153127734
168,-93.44553224186765
169,-76.06781221985293
170,-183.21280824876453
171,-82.09543922329364
172,-75.70062904291566
173,-180.28408464610712
174,-162.80646416473678
175,-173.9496665736593
176,-65.8451966648283
177,-69.8882276014454
178,-90.23208753042451
179,-180.7852451131813
180,-182.90259557891216
181,-176.20301642208418
182,-83.25002920940872
183,-174.06658250713687
184,-174.23045052940168
185,-172.4682286616358
186,-184.72307512115276
187,-78.84434488315655
188,-81.19100023956386
189,-89.73708901594566
190,-38.37085729829922
191,-83.15400415246087
192,-80.9418789504112
193,-74.43744348659806
194,-69.25968578842486
195,-89.4586028099663
196,-87.3723228201001
197,-82.27399625253399
198,-85.30311703584555
199,-84.91277267790917
200,-70.62915846898662
201,-91.23968684255439
202,-85.23132238546971
203,-83.22130095601403
204,-21.11171260115917
205,-83.66061716129813
206,-82.70817098551126
207,-76.7292720457285
208,-76.26876806607169
209,-75.64550165115199
210,-32.115196158132534
211,-29.359604128849053
212,-185.01855297052526
213,-15.540310683092784
214,-35.56342708252522
215,-82.96329437654916
216,-17.416200748910434
217,31.834123134456128
218,37.22473002930243
219,-79.59457372383828
220,-84.95895515448535
221,-81.97196315923767
222,-73.58621127153128
223,-72.76158419245365
224,-74.77065609570178
225,-81.55296825491456
226,-81.86816050660403
227,-29.29203679629949
228,-82.40811353891542
229,-80.24641337869006
230,-70.19679810268377
231,-86.67816476567876
232,-85.91041112512555
233,46.63746927524806
234,-75.25853420085949
235,-23.305597023342475
236,-17.898919514933745
237,-20.30485586652405
238,-31.412746688260004
239,-25.216507286690483
240,-13.60328342252312
241,40.9705311594391
242,-26.385709941176167
243,-21.49544416309939
244,35.96107721408781
245,-17.340247093461016
246,-10.631686098367041
247,-26.42066487680334
248,-23.058791549426054
249,-22.224903783914268
250,35.811991562949395
251,41.40142054828421
252,-59.32333617275191
253,-23.95984039151712
254,-51.04883947363999
255,-21.169615429627047
256,38.06620317880671
257,-50.6571870258264
258,-22.56781890648116
259,-96.16598008510917
260,-19.558276832422607
261,-24.44157997548713
262,-21.71787630380903
263,-18.608696108966612
264,-16.961602783635875
265,39.586449336019555
266,43.04781021856109
267,-45.93560804528367
268,-42.291616363544435
269,90.59288175235469
270,-54.256948753126096
271,-43.45789474372157
272,-53.48224264608265
273,-122.58160782047675
274,-184.22350379774468
275,-17.343968298792703
276,-17.236651405979572
277,-47.13100999520056
278,42.79295994416894
279,37.55757523850242
280,40.50227419351891
281,42.59079158838569
282,42.764585900617305
283,405.7173178654999
284,409.13125983720647
285,418.7033862042698
286,410.07729344038796
287,405.7245193986104
288,411.6081125044447
289,407.36144874591844
290,409.3443748053186
291,410.68829194885296
292,404.07382352881376
293,403.0831570300021
294,5.779707958546027
295,-17.10450728114281
296,91.58426213118591
297,148.736981018375
298,407.84233225347714
299,97.71545181684724
300,146.1953917846692
301,409.2852960668898
302,403.51035999488136
303,410.0020846043874
304,91.05230845154662
305,410.3314157833666
306,418.95686035393896
307,409.43112661195516
308,411.4867718720967
309,406.2876914025734
310,416.6018086767658
311,406.4374599802178
312,405.35137403000766
313,403.3168495368797
314,412.53595907417656
315,413.2619511353987
316,419.39048314646897
317,410.4365030811755
318,416.99051907672276
319,417.0765582008687
320,411.3488193261728
321,414.5429463759356
322,410.3202087192273
323,415.1048672452413
324,414.3550923453321
325,-19.63947091061011
326,412.24253569343006
327,402.5371590873881
328,417.25933055185385
329,411.7210965650603
330,41.19234837781297
331,-19.230591969852906
332,-20.73933890058039
333,-52.96740476954662
334,404.8001781248501
335,-17.48025953255396
336,-21.803387081579015
337,407.4914280767922
338,414.36794701733544
339,-18.24484253791182
340,406.43118974748563
341,410.2885973597304
342,414.02142354660833
343,411.1786522652724
344,401.05597891734857
345,410.43061526595307
346,149.16805088090848
347,411.1890833312678
348,415.7482018602235
349,411.08672175244703
350,409.7767123174864
351,418.48769208952444
352,412.7558414017333
353,414.25555436271463
354,416.0991230933822
355,414.7690719281161
356,419.67170106344815
357,415.3990940386266
358,419.53403154433187
359,419.512154737045
360,417.17079721017313
361,417.46020384164933
362,416.88071203665976
363,416.18390711866266
364,417.68244278932286
365,420.0620818808901
366,412.98354670407787
367,415.7887023362698
368,419.61088758228794
369,412.526926921901
370,420.37434498158166
371,417.1902499517695
372,418.57106079516404
373,416.5661969576645
374,413.2813135310149
375,412.13523908770503
376,412.9886824053258
377,417.06512790115016
378,415.2176299213207
379,412.2338243429504
380,402.0943267149067
381,415.8052377558482
382,402.20838557574416
383,401.9982614065879
384,403.62943604966483
385,412.1532970708659
386,416.49345672720654
387,416.3942107854727
388,419.15636290158955
389,413.623330576016
390,413.3073314242731
391,416.79606472799594
392,417.63561592325675
393,417.17284436434875
394,415.3703005261766
395,415.0498974372505
396,411.7752879857082
397,415.5001243346621
398,415.28778764806157
399,416.5848545138699
400,413.60977090639346
401,412.5186687900572
402,414.07416322658025
403,418.0141949295346
404,407.2876760402516
405,410.98628334698157
406,412.4852977319348
407,416.24829866748314
408,415.79026134531
409,406.2543602375804
410,413.49338914002954
411,406.7062561322084
412,407.3837287659363
413,414.0882642967722
414,409.23969318094737
415,417.97423798698526
416,417.46688692580346
417,409.4421754149887
418,412.50163477168337
419,411.1839682400256
420,410.91940156860255
421,410.8178906472483
422,409.27246644769855
423,411.1708150449694
424,409.3603925434293
425,414.83992062889695
426,151.45269697216776
427,403.87187813586456
428,416.5055213614029
